row.names	c1G	c1R	c2G	c2R	c3G	c3R	c4G	c4R	c5G	c5R	c6G	c6R	c7G	c7R	c8G	c8R	k1G	k1R	k2G	k2R	k3G	k3R	k4G	k4R	k5G	k5R	k6G	k6R	k7G	k7R	k8G	k8R
5939	6579.83	5873.25	2444.42	1617.83	3049.57	1603.29	1367.45	1043.36	3518.81	2295.19	3687.5	2653.67	2213.31	1048.39	2386.59	2747.08	3778.35	4991.16	2264.94	1834.94	3537.05	1874.78	1516.15	1642.4	3049.29	2315.76	2260.5	2738.75	3848.3	2768.35	2607.83	3087.33
5940	3088.73	3242.74	917.47	768	762.28	567.06	602.1	509.5	669.32	756.59	1003.42	1130.67	755.9	711.5	694.71	1190.72	592.92	921.87	649.92	862.69	995.28	704.19	620.07	758.71	1022.94	834.56	778.56	1819.56	912.04	641.62	1152.89	2631
5941	6342.47	5219.8	1297	1064.83	1519.44	915.67	916.27	835.14	1640.56	1097.44	2162.21	1310.42	1810.6	1014.53	1057.92	1194.5	1127.13	2166.37	1239.82	1171.59	1481.53	1378.66	1590.58	1639.67	1394.7	1069.4	1452.42	1721.63	1350.56	777.11	1343.75	1950.75
5942	4532.83	2660.08	1485.08	1093.83	1723.5	1233	881	710.75	2540	1826.22	2963.67	2342.17	1485.83	669.58	1366.42	1913.58	2703.89	2535.78	1830.08	1273.83	2644.15	1940.85	1708.89	1410.33	2241.89	2051	2397.11	2655.67	2577.29	1806.67	1507.71	2112.43
5943	2158.16	3901.89	953.53	958.53	556.43	510.57	723.17	765.42	711.3	579	1047.19	2030.19	634.08	533.75	760.83	1398.78	938.55	2079.45	858.78	1343.67	904.48	1057.37	584.19	916	1306.89	1533.06	1114.59	1708.17	1219.9	1578.7	1195.08	2443.62
5944	4952.16	4674.21	5150.78	4202.44	3952.5	3204.42	1691.75	1345.42	5015.73	2464.4	6010.08	3455.38	3369.93	1743.5	3625.81	2788.19	4095.42	5520.38	3900.75	3994.17	3986.24	3176.95	3110.64	3165.71	2862.54	2331.38	4525.33	3732.67	5909.71	3848.71	2732.25	3048.5
5945	920.41	1246.94	813.56	776.26	664.26	706	487.5	737.67	559.61	771.43	894.76	1321.9	662.67	781.61	1143.82	1936.73	880.65	1863.68	737.67	1110.22	808.79	1053.14	644.78	1201.84	999.82	1870.59	923.73	1509.67	1168.83	1300.42	950.83	3101.25
5946	797.21	802.65	650.57	734.29	1053.66	1007.56	603.86	534.57	714.9	853.8	1065.33	2348.33	492.91	406.27	1312.22	2579.22	1129.43	2642.14	857.83	1008.58	1133.46	1255.58	616.1	1090.2	1037.82	1636.14	877.88	1647.81	873.1	937.89	1160.27	3066.64
5947	948.71	738.66	914.03	757.36	1399.5	785.3	569.74	580.37	1782	866.14	2164	1612.05	1216.67	872.08	726.91	1248.29	425.92	360.06	1109.84	1067.5	1560.14	1234.48	1425.17	1730.17	992.93	853.27	1338.1	1186.23	859.12	526.96	952.42	1938.92
5948	881.5	934.34	1090.16	1217.5	933.68	817.79	692.16	592.69	1027.53	1066.95	1353.67	1687.93	744.59	653.82	1071.5	2085.67	1200.88	2389	1044.83	1275.58	1088.34	1208.71	710.82	1141.18	1129.1	1543	1193.78	1986.11	1092.94	876.22	1093.1	2372.4
5949	737.39	709.23	769.53	631.23	611	511	443.47	438.36	380.05	344.22	384.42	509.23	324.27	294.82	409.1	470.6	547.3	663.8	389.2	490.52	482.29	395.34	291.97	426.79	617	219.25	460.44	485.42	398.08	304.33	392.69	451.94
5950	824.68	976.07	873.09	895.59	648	593.46	556.6	564.85	740.74	863.58	1383.58	1618.5	770.79	643.68	1329.33	2490.45	1263.3	2573.1	622	1017.56	991.38	875.69	674.67	1079.67	868.63	1063.05	1035.67	1710.83	949.1	937.3	1146.08	2557.42
5951	1274.89	1261.05	804.12	938.76	789.83	760.73	545.73	696.47	767.45	1069.27	816.38	1002.38	558.05	570.63	745.3	1269.1	781.6	1922.08	638.77	1232.17	1245.63	1156.58	820.17	1259.42	1398.77	2396.15	942.18	1514.53	815.81	1107.76	1050.58	2668.33
5952	3873.91	2934.32	1399.96	1465.66	1192.25	1076.44	833.32	841.18	1273.6	1069.24	2068.5	2643.89	891.2	655.42	1253.3	1941.68	707.34	1638.29	1119	1545.57	1500.72	1167.62	1061.95	1724.1	1507.77	1525.05	1442.78	2158	1422.13	1458.83	1221.32	2558.83
5953	2620.4	2940.3	564.75	576.7	325.08	268.87	281.6	401	482.24	406.56	385.67	596	354.43	327.83	510.42	701.95	325.61	456.91	500.22	1149.22	330.38	389.62	384.17	478.48	0	0	407.98	454.56	358.23	279.4	439.28	662
5954	492.68	344.1	741.47	580.33	380.79	267.84	390.94	437.47	319.87	212.35	336.06	506.02	0	0	349.5	535.42	348.56	461.91	408.64	525.18	367.37	385.46	0	0	412.91	349.06	596	464.17	333.39	313.52	418.96	462
5955	805.21	483.57	624.73	706.02	463.69	366.17	421.94	478.39	292.22	289.66	616.64	898.73	262.18	252.33	371.02	515.48	421.29	422.23	426.91	577	300.85	351.98	351.34	428.89	527.22	465.56	421.65	440.34	361.23	254.22	396	406.92
5956	614.35	437.1	698.16	666.25	494.14	374.28	403.27	440.6	354.77	267.23	377.23	629.54	296.8	286.2	359.24	500.73	356.12	416.65	420	845.62	425.06	413.22	335	539.5	439.51	290.24	388.05	501.7	394.02	333.04	333	450.2
5957	2115.73	2189.95	943.9	797.5	357.85	309.57	520.07	804.33	259.38	229.94	508.96	622.53	318.18	246	460.79	607.44	287.85	356.5	930.83	1209.37	577	446.08	402.85	594.84	627.14	396.29	472.85	558.15	350.04	286.12	343.48	364.62
5958	1201.08	738.63	560.9	602.13	310.35	319.95	421.38	451.85	345.26	255.89	366.78	517.17	347.51	326.97	408.82	511.72	630	974.52	387.07	630.74	358.25	381.98	343.59	521	753.62	349.62	566.02	536.79	387.68	375.57	345	426.12
5959	1348.03	1037.16	552.18	583.62	477.8	364.74	429.73	478.64	360.71	244.43	351.25	501.2	327.39	300.09	404.94	557.74	464.04	561.08	414.77	1051	446.31	390.51	371	536.62	428	315.06	567.04	504.04	365.67	415.67	425	440.4
5960	1945.87	1979.11	692.19	628.63	319.43	298.86	447.47	355.91	440.19	357.84	356.53	437.66	342.22	292.66	524.02	611.36	457.06	453.39	447.08	489.55	485.16	353.94	374.57	472.72	531.29	674.16	636.04	672.91	363.55	384.73	416.74	368.65
5961	356.25	295.75	705.6	652.15	342.63	230.82	383.12	526.54	325.21	250.72	326.08	338	286.65	275.81	393.08	476.82	325.98	291.19	320.42	490.63	460.35	408.37	356.18	397.36	622.24	564.47	438.53	411.94	393.6	321.44	420	387
5962	451.36	398.53	609.32	601.09	390.67	262.28	498.81	410.94	333.72	246.72	383.24	467.32	335.49	285.3	398.11	573.58	406.67	502.1	919.62	1281.77	655.57	592.88	297.91	627.64	415.41	431.28	367.23	441.94	329.57	246.1	509.36	378.27
5963	765.46	1038.61	664.06	814.35	473.58	402.67	470.28	494.33	366.25	300.93	447.66	475.66	306.44	271.25	396.35	496.25	378.79	461.77	449.95	559.5	561.15	504.07	351.39	385.27	399.12	353.69	406.5	461.44	309.6	214	491.56	356.33
5964	503.26	562.39	714.57	603.71	347.09	278.17	392.48	413.27	270.45	246.73	417.33	423.71	376.67	322.2	428.8	509.87	358.1	411.86	446.35	372.53	417.5	594.25	349.8	389.08	393.72	320.31	433.18	476.11	410.49	365.8	377.13	388.75
5965	678.8	587.09	777.56	696.38	453.7	415.55	417.57	377.38	244.55	269.3	429.46	560.16	452.06	317.79	508.28	575.42	944.19	1090.34	664.25	804.54	379.14	381.43	302.02	346.94	382.14	336.6	538.83	493.92	651.67	485.91	431.64	339.4
5966	759.5	687.68	683.42	622.4	0	0	412.63	446.58	243.15	271.7	335.07	571.88	262.52	252.88	438.81	559.25	839.18	1117.63	450.31	570.47	434.45	387.89	369.48	352.63	424.48	366.45	602.33	590.54	433.6	388.1	396.31	426.52
5967	1135.28	1267.04	629.61	558.88	433.23	345.28	404.8	355.32	283.67	298.25	383.37	545.35	271.75	277.45	414.76	433.72	341.7	356.15	381.37	419.05	352.99	444.58	294	343.88	476.04	402.35	517.46	634.26	353.15	301.95	361.44	411.66
5968	861.86	848	712.48	546.43	338.95	264.64	411.45	410.7	287.34	282.79	339.58	450.36	291.74	295.68	431	507.07	356.01	366.01	660.82	690.49	392.77	417.46	295	335.5	469.74	447.42	490.05	576.82	321.53	313.53	476.25	454
5969	715.76	528.15	644.29	506.98	406.28	306.24	450.85	435.83	274.37	229.8	328.65	486.68	307.13	282.35	378.28	488.76	351.97	524.61	613.46	686.18	337.96	351.78	288.75	342.08	507.23	603.97	620.88	692.92	337.78	266.67	388.06	441.12
5970	2341.06	2409.15	590.24	461.23	399.99	287.13	510.88	428.77	276.44	241.12	392.81	591.74	301.24	284.2	438.68	484.3	362.45	409.36	421.71	414.89	335.01	349.5	295.77	353.06	457.08	527.23	491.71	586.23	351.47	262.63	385.64	413.32
5971	1088.46	990.29	779.73	576.73	327.26	277.14	456.81	420.55	344	264	363.53	485.99	259.14	236.56	436.65	455.49	714	626.34	353.99	369.42	383.65	342.38	358.73	469.05	583.5	546.08	470.66	539.63	288.2	306.04	352.01	425.32
5972	785.63	657.56	641.39	554.21	511.07	389.2	465.68	371.56	270.91	237.97	406.46	517.85	273.08	272.48	494.4	339.05	478.4	577.96	606.93	658.55	352.25	298.18	380.08	435.42	425.9	501.91	616	609.31	365.48	276.38	453	501.94
5973	1356.66	1578.14	866.58	579.83	367.9	372.94	494.59	455.29	397.36	396.05	346.25	503.71	289.94	283.57	580.91	643.06	428.89	410.4	748.07	983.5	367.9	317.63	339.66	361.07	439.69	437.43	386.67	480.4	335.68	313.58	408.8	478.98
5974	1711.83	2174.63	593.02	497.13	318.42	256.17	410.02	422.25	375.7	217.3	338.46	565.43	0	0	412.31	484.72	380.35	544.14	352.55	379.37	615.47	395.29	338.48	454.73	454.36	427.93	409.89	528.54	307.38	298.87	556.71	386.57
5975	599.35	586.02	660.56	585.44	427.21	302.88	650.58	767.47	251.87	291.05	374.24	540.61	295.2	253.72	481.5	452.7	392.06	450.98	417.57	385.46	391.8	341.17	322.08	403.6	409.22	375.67	437.27	385.46	0	0	372.95	422.73
5976	896.03	836.37	663.42	611.24	392.18	280.33	463.49	432.37	320.08	269.38	355.8	496.02	387.62	300.1	516.5	744.87	527.1	517.35	437.06	423.91	365.08	315.57	386.18	469.44	390.33	336.04	501.04	571.38	284.73	291.22	393.53	437.98
5977	4750.61	7357.13	1519.6	1196.45	1633.22	981.78	1105.47	991.5	2198.95	1538.85	3170.12	2489.06	1767.96	1211.68	1394.32	1788.05	1555.31	2484.53	1415.89	1350.89	2112.89	1625.32	1395.55	1576	2004.13	1840.07	2038.95	2461.2	1857.86	1292.64	1602.87	2555.04
5978	2819.23	3256.36	2097.27	2267.74	1984.67	1387.16	1502.67	1666.53	1874.94	1764.71	2942	3287.38	1395.21	1343	1536.73	2343.41	2423.44	4513.67	1452.82	1550	2556.05	1709.55	1376.5	1644.33	2785.88	2756.12	1768.84	2696.16	2498.04	2283.26	2257	4611.5
5979	2431.05	2509.05	1490.29	1301.14	1453.3	1243.64	794.37	796.28	1772.64	1475.85	2362.33	2498	1458.5	1322.57	1400.05	2548.55	1717	2811.14	1494.5	1466.93	2169.86	1857.41	1420.38	1688.44	2006.09	2214.18	1774.61	1848.66	1392.05	1963.82	1703.5	3219.5
5980	3531.11	3492.72	2624.2	2543.8	2190.2	1784.33	1617.07	1342.04	3437.67	3172.58	3920.73	3089	1996.58	1611.16	1680.23	2470.88	3360.61	5944.39	1587.85	1623.93	3419.12	2236.81	1378.65	1687.71	2941.43	2269.07	2951.33	3817.44	5720.54	4739.92	2274.48	3703
5981	3761.2	2249.05	2350.43	1598.86	2592.93	1563.87	1518.7	1126.26	2827.1	1374.55	3316.5	2627.83	2319.13	1370.87	1876.25	2053.9	2072	2244.92	1754.42	2015.42	3367.06	2816.7	1499.17	1438.22	2432.52	1963.9	2899.63	2658.82	2996	1714.05	1374.9	2302.5
5982	733.89	479.53	684.97	668.42	549.17	415.06	461.56	456.6	282.22	247.61	431.74	560.89	333.98	290.77	506.15	537.81	353.36	388.03	356.63	398.11	502.72	465.43	339.3	388.38	634.74	455.19	472.78	532.79	426.08	352.71	426.4	392.97
5983	618.26	579.09	704.95	578.99	421.02	323.21	432.17	398.3	311.54	345.08	451.32	520.34	270.4	266.52	367.04	509.47	346.52	431.93	521.7	1041.82	397.23	366.78	292.31	345.63	503.52	367.76	351.61	342.36	336.29	321.82	484.11	461.45
5984	661.25	589.58	680.46	533.01	466.71	296	408.86	343.66	309.19	250.39	366.97	537.97	305.93	252.19	427.22	561.05	390.18	496.44	350.36	436.21	359.16	327.76	327.22	387.11	527.39	614.45	452.19	331.25	350.24	308.64	376.57	436.32
5985	767.38	839.55	796.24	642.69	383.77	337.58	447.56	422.5	303.91	261.59	349.58	501.45	295.45	260.24	433.44	550.22	403.53	518.92	344.12	375.47	437.29	408.66	316.77	374.64	584.74	502.61	375.14	379.61	335.35	310.14	819.31	402.97
5986	1680.08	921.17	1840.42	1331.67	936.53	393.4	1303.27	720.27	1014.55	433.65	1264.26	779	2005.67	521.56	2205.3	3169.2	643.12	727.7	1478.18	1408.73	1313.42	1390.42	1499.33	3612.78	951.26	616.53	1172.72	2407.83	1467.67	1404.78	1605.64	2086.79
5987	1386.31	873.38	890.43	1350.82	350.22	407.09	814.15	798.62	964.46	839.08	1108	1237.3	1086.31	590.15	1440.33	3230.89	451.67	659.47	674.5	1131.8	1097.7	2021.06	766	2925.8	821.57	993.71	944.33	2763	1386.07	2223.87	1797.44	2851.33
5988	430.48	364.57	503.12	531.38	366.87	349.07	490.47	521.41	408.78	597.44	372.96	506.21	301.78	305	323.65	459.45	359.48	424.65	288.88	368.24	316.93	376.4	301.64	352.14	521.89	787.11	332.67	352.61	387	338.17	407.23	447.7
5989	604.91	511.72	497.49	485.6	281.17	285.94	445.03	386.57	323.27	266.55	410.23	862.46	302.59	235.32	531.98	592.43	380.58	648.42	399.5	507.42	322.81	380.98	305.16	384.35	355.68	427.68	362.75	349.84	462.38	597.48	489.68	437.86
5990	641.44	556.04	674.98	654.52	296.37	284.26	440.15	423.1	272.69	437.78	400.72	507.28	288.42	293.89	467.07	1205.47	459.05	543.33	356.75	312.6	388.62	416.12	293.1	291.95	416.15	598.85	370.5	313.24	427.04	724.65	383.71	323.82
5991	529.48	455.22	490.2	441.14	298.71	294.81	611.16	504.58	294.38	294.19	453	469.91	233.69	212.19	369.86	545.94	262.21	397.16	500.44	413.56	421.83	450.42	244.66	376.69	417.84	381.59	385.09	363.65	497.09	1219.91	433	354.28
5992	598	492.17	519.91	489.99	284.39	293.97	404.8	399.25	268.29	256.46	416.59	497.82	266.21	207.46	338.07	321.81	248.01	333.39	300.81	334.5	393.33	461.56	303.55	329.85	392.45	387.13	377.48	381.58	391.64	580.43	380.88	365.37
5993	884.83	820.59	512.3	558.84	382.75	424.25	385.7	398.95	400.24	353.26	567.5	594.61	372.3	306.5	585.17	817.33	790.8	1530.6	316.73	593.53	424.03	510.52	370.81	434.19	475.1	515.24	448.95	435.09	642.25	920	694.5	956.2
5994	2286.58	2427.08	512.37	526.68	454.31	463.85	446.75	544.88	1026.2	751.27	398.37	797.07	468.44	488.78	557.25	1189.67	555.34	984.47	303.19	343.65	1185.94	1786.74	287.1	509.34	891.62	940.77	425.05	518.32	1697.33	1321.11	456.78	481.73
5995	1955.44	1875.81	951.29	885.88	630.34	576.28	1583.08	1603.25	898.86	697.93	1403.33	1367.33	2291	1107.67	1679.33	1718.25	1290.33	1843.17	807.5	967.4	2103.56	2133.44	1060.8	2045.7	1595.71	1513.86	832.06	1245.44	1863.33	1709.5	1616.08	1696.15
5996	1450.55	1319.73	789	842.58	470.3	362.13	524.72	651.16	772.83	631.17	763.23	800.39	626.33	497	708.25	809.83	758.16	1181.25	294.67	383.76	503	604.06	453.39	542.5	604.95	652.24	2318.46	486.69	809	833.16	856.5	1363
5997	6273.2	6168	4185.17	2159.17	3745.83	1817.83	5456.42	4201.25	7070.09	3545.82	7274.89	4769	6994	3108.69	6721.11	4256.78	3827.75	4598.25	4059.4	2794	4288.33	3102.13	3397.59	4226.17	6228	3809.33	3429.85	3770.38	6057.89	3055.22	8148.44	5817.11
5998	5287.31	5301.15	1580.33	1317.5	1115.72	635.22	2529.42	2015.41	2013.64	1394.55	1977.22	1460.67	3233.2	1406.93	2840.36	2478.36	3052.87	3964.2	800.05	880.9	1866.83	1268.08	1830.83	3289.33	2021.46	1306.46	1601.92	2050.83	2277.81	1377.81	3630.44	4214.33
5999	7983.08	8427.46	2128.6	1313	3914.75	1573.75	5037.31	2146.15	4484.67	3315.58	2468.25	1476	6882.27	2688.47	4478.44	3164.33	5440.07	6003.73	1885.58	1254.58	4683.5	2513.92	2016.05	2364.78	5100.89	2599.78	2109.88	2780.75	4187.08	3072.83	3913.85	3419.4
6000	5313.25	8347.62	568.03	575.55	425.25	360.25	762.63	658.31	490.19	410.9	552.4	609.94	560.33	353.2	947.44	1164.89	2367.35	2485.08	486.5	591.88	1003.84	1067.84	790.33	1214.11	805.25	678.75	638.5	854.44	1019.11	699.55	1061.5	1001
6001	10273.76	21174.17	3870.29	2287.12	5886	3561	8018.44	5637.44	8171.54	4705	5640.25	3754.5	10883.64	4641.28	6297.38	4021.62	7251.3	7550.15	3026.77	2269	8253.77	6366.08	5729.08	5662.08	7284.92	5233.25	4479.33	4009.25	9607.5	5460.25	8010.13	6303.87
6002	3605.24	6105.35	2901.08	1820.77	2315.42	1378.92	3016.77	2460	3743.62	1645.77	2407.5	1833	3456.93	1464.07	2845.19	1902.69	5872.53	6183.66	1321.18	1490.76	3246	3704.55	1941.35	2256.12	3180	2812.67	2057.08	3386.75	4180.89	2150	3677.22	3074.22
6003	4551	11485.25	886.31	757.7	646.27	590	851.86	784.86	926.58	966.17	906.9	1153.57	725.79	470.16	1324	2192.75	2639.93	3365.61	524.9	754.85	1382.67	2068.33	962.11	2031.78	989.67	1354.67	1371.45	3323.09	720.74	797	1967.5	3264.33
6004	2554.33	2521.92	1486.92	1080.17	1594.64	1281.82	2460.5	1860.75	2984.17	2325.58	2103.67	2533.22	2324.33	1115.17	2132.46	2413.31	5169.67	7986.34	905.29	1189.71	2428.67	3060.58	1301.78	2950.22	2290.91	2167.55	1541.25	3560.25	2575	2077.89	3862.33	5411.78
6005	1134.39	853.39	1351.92	917.17	1144.62	1104.77	1612.56	1473.39	3021.67	1845.56	1558.5	2209.92	2459.6	1130.5	1738.91	1689.91	3214.89	4750	829.33	1302.17	2544.67	3003.89	1121.34	2434.08	2181.47	2006	1510	3120.22	2399	1351.92	2297.75	2896.31
6006	4386	5118.93	1930.73	1480.82	2835.85	3039.08	4156	4534.33	3942.17	2056.5	3284	3943.13	4119.33	1788.22	2987.5	2754	5484.75	5002	1558.07	1987.21	2909.75	3555.17	1711.2	2743.47	2785.41	2747.5	2615	5887.78	3775.92	1772.25	4387.67	5409.47
6007	3826	3154.67	1839.71	1971.36	2218.92	1342.17	2031.9	1882.9	3149.89	1835.22	2604	1998.67	3864.66	1757.33	3085.17	3131.08	1558.75	2314.34	1124.43	1221.87	2616.9	2668.3	1685.11	2876.42	1908	1833.33	1709.33	2844.25	2994.66	2179.75	3532.08	2690.92
6008	2833.77	2091.22	1188.6	1386.3	1005.92	700.5	1141	1117.41	1738.75	867.94	1714.87	1606.27	2304.38	950.23	1760.5	1478.67	1679.17	2251.67	732.11	1366.56	1797.8	2030.2	1063.21	3005.21	1210.73	1127.27	1544	2943.34	2079.25	1260.06	2026.12	2319.19
6009	1522.33	1293.92	938.25	1108.94	806.22	692.78	958.18	969.45	1339.42	1115	1611.25	1618.75	668.75	405.7	1172.8	1904.27	608.32	1146.53	670.66	1364.67	1724.44	1916.67	887.56	3055	1216.83	1281.5	1237.07	3206.72	2926.24	1483.18	1306.15	1800.92
6010	1955.33	1637.56	784.94	1176.24	551.41	499.3	853.17	1200.17	1074.08	846.67	1121.89	1949.89	1026.93	564.14	1282.8	2373.8	598.31	1114.23	613.44	980.33	883.8	1208.8	831.58	2249.33	399.11	457.22	1060.27	3317.07	7410.17	3299.94	1913	2909.73
6011	9065.67	7314	7014.78	4062.22	6400.58	3989.34	8285.11	6767.11	10442.09	5071.45	7042.73	4397.73	11117.77	5173.85	10387.92	5994.67	7768.36	7048.27	3988.46	3425.46	7895.57	5807.07	5854.2	5615.87	7542.45	4836.11	6241.25	5744.17	7662.46	3644	8082.94	5794.76
6012	8275.67	6625.23	4774.55	2566	3730.77	2332.08	4595.39	3635.46	6244.75	3418.17	4354.6	3198.53	4691.91	2155.75	6261.89	5630.22	4279.91	5294	1752.33	1896.33	5052.56	3412.56	3572.41	4281.88	4225.93	2843.93	3300.11	4337.16	8493.42	5438.33	6534.15	5184.38
6013	1204.39	997.17	839.56	1028.68	512.93	663.4	654.77	1666	866	774	825.31	1047.69	454.71	270.43	1218.67	1880.22	703.07	1422	566.89	1328.44	769.8	1166.07	741.5	2133.17	994.81	1542.62	1014.83	2476.58	1348.17	1514	1519	2467.92
6014	3329.44	2826.56	2049.67	1794.42	2448.58	1471.59	2827	3047.23	4555.24	2517.76	3230.76	2451.59	3740.91	1506.33	1783.38	1793	1667.42	2449.5	1409.43	1571	2823.32	2378.58	2755	3193.36	3498.22	2638.44	3751.44	5250.81	3979.33	2192.67	4309	4233.56
6015	5884.07	3751.79	1881.75	1919.17	2722.64	1894.73	2809.56	2746.5	4625.2	1928.4	2631.25	2760.81	5898.46	2285.36	3792.5	3097.58	3277.83	2812.92	1250.71	1480.12	3732	4568.8	2577.77	2702.46	3894.12	3876.56	2800.92	3127	6003.75	2323.33	4105.75	2860.94
6016	2689.83	2600.08	1317.16	1055.75	566.55	537.2	1361.83	1526.58	780.57	696	984.43	1292	1019.56	561	1769.56	2255.11	1140.33	2167	744.4	842.65	1254.47	1366.68	778.04	1448.25	1588.7	1700.3	1215	2893	1758.44	1623.89	1343.86	1834.07
6017	8411.17	6541.33	2807.75	1752.75	3100.05	1467.05	5252.77	3291.38	6458.15	3828.15	4552.07	2639.76	7486.94	2867.33	5058.67	3374.33	6538.36	6964	2360.66	1774.34	6437.57	3833.5	3753.75	3330.33	7569.67	4804	2887.07	1982	8032.29	4074.29	4049.66	2885.78
6018	2287.58	1904.08	1293.54	979.73	1094.35	597.53	1329.95	1141.38	1111.67	866.13	956	930.55	1456.37	703.31	1374.67	1317.27	1174.67	1730.22	781.64	746.77	1500.1	1300.95	1071.67	1531.92	1217.18	933.26	4651.77	1207.08	1313.75	885.92	1630.15	2086.46
6019	8813.66	7003.13	8030.11	4078.56	7281.5	3944.5	6644.33	5315.5	7975.58	4315.08	8286.33	4806.4	10240.44	4344.67	11604.44	7311.67	7080.08	7609.38	3733.47	2735.33	6687.21	4037.07	6165.75	5542.66	9727	5889.56	4891.32	4135.06	9601.17	4673.92	7725.77	5422
6020	13417.96	14433.43	13309.78	9946.6	10995.87	7543.33	9424.07	9152.38	12596.03	8622.28	12107.7	8909.3	12606.37	7129.26	11914.33	9822.96	12922.69	16136.69	6942.06	6065	14130.57	11057.39	8708.34	9073.48	8796.1	7544.87	7529.91	7441.12	14232.9	9576.14	12082	10223.93
6021	13992.24	12875.98	7551.97	4540.65	11457.65	5532	9246.43	6529.34	11694.09	7175.63	9190.45	5651.94	11530.2	5284.63	9711.39	6081.83	12858.58	10434.83	5321.69	3465.06	12090.62	6751.12	7099.87	5341.95	12450.47	6897.65	6963.26	4817.49	13895.17	7615.01	6555.88	4382.61
6022	17246.65	20341.93	14069.75	9732.14	11147.36	6704.33	14175.37	10497.5	12435.79	9023.81	14766.63	11267.61	16505.24	10063.2	12496.58	10258.03	21211.97	26032.74	7504.38	6490.61	15949.06	12609.09	11947.54	9293.79	11762.27	9652.77	12105.04	10866.88	17504.88	12395.75	12052.88	10641.73
6023	10098.44	10540.78	9913.42	6286.42	8334.92	5561.34	10366.29	9224.71	9922.5	5629.92	8650	6412.92	11657.33	5622.66	11631.09	9090.64	11811.83	13764.17	4384.92	3919.83	9188.81	9209.25	7050.67	6663.27	6393.75	5643.06	5907.62	7259.46	11707.83	6393.58	8228.86	6442.24
6024	2217.78	2471.72	1715.2	1396.14	1661.65	1166.35	2384.77	1863.38	1627.39	995.67	1690.56	1222.89	1683.33	887.22	1884.11	2714.89	3403.79	4678.58	1225.27	1172.93	2394.94	2241	1463.73	1973.45	2270.17	2052.5	1355.91	2736.91	2123.79	1293.93	2443.56	2307.56
6025	12392.45	14888.51	12385.95	9382.75	12811.04	9132.25	10714.94	11059.78	13154.27	10163.23	15075.21	12976.27	13304.76	8179.86	12638.2	10132.94	17466.28	21741.46	7933.52	7270.89	12598.03	11838.71	10088.09	9016.03	11584.43	10145.82	9293.46	8131.43	16385.5	10370.47	13889.73	12746.09
6026	16875.86	22517.66	13834.7	10924.36	11139.76	9229.06	16819.47	19143.94	15581.19	12559.79	14527.84	13430.43	11158.78	7008.61	18433.44	16402	12784.7	18907.04	9766.11	10360.06	15201.13	16662.77	10441.1	10319.17	13212.56	12556.44	11466.74	11179.62	22685.88	15090.68	14902.59	15425.47
6027	10073.97	6548.44	5200.83	2785.72	7610.53	3903.23	7134.39	4322.65	8974.26	4195.18	6908.21	3825.71	9822.63	3532.95	5702.78	3138.71	9696.8	9901.94	3953.85	2666.44	10322	6465.78	4171.79	2777.06	10663.03	5543.77	3826.23	4319.87	10531.66	4442.59	6490.51	4568.43
6028	7461.58	5565.25	4132	3111.54	4848	3264.33	5764.91	5247.36	7365.92	3090.58	7617.58	4070.5	9728.75	4166.83	8030	4973.67	5425	4415.25	3250.5	2605.08	5925.67	4821.08	5938.62	5759	5830.09	4142.25	5614.67	4549.78	9194.45	3820.73	10151.6	5257.8
6029	2366.89	1836.22	1185.39	1088.22	1099.26	829.47	1245.95	898	1897.33	1194.4	1478.33	1114.86	1961.92	919.33	1549.15	1638.7	1583	2038.78	745.67	866.56	1512.88	1474.06	1331.75	2080.19	2015.2	1808.5	1579.72	2285.54	2843.15	2156.69	1807.59	1653.53
6030	14585.83	9160.26	9637.6	4818.2	10923.89	6070.95	7729	4952.37	9460.85	5672.12	12019.52	6893.57	12822.4	5846.7	12850.46	10099.15	7746.86	7427.93	6423.11	4888.56	11615.43	7950.71	7435.65	6222.06	10162.14	7073.71	7150.77	6351.5	14601.05	8992	10431.89	7095.83
6031	8304	4627.84	4694	2590.75	6762.6	3887.4	4669.1	2945.7	10171.7	5603	7990.14	4505.14	10960.6	5072.7	9196	5977.3	6692.42	5050.53	3034.73	2191.13	9314	6270.67	5955.25	4034.58	7736.31	5582.77	5144.88	3601.81	13074.89	6574.11	5235.9	3390.6
6032	5333	3488.09	3292.36	2180	3496.13	2068.27	3373.79	2391.41	4539.93	2394.93	3788.34	2532	4472.48	2027.69	3556.89	2381.54	3535.89	3359.22	1923.82	1678.49	4345.1	3255.87	3026.98	3237.8	4846.52	3202.16	2704.25	2884.25	5163.45	2802.67	4090.46	2802
6033	2437.21	1326.02	1382.06	932.94	1584.05	840.63	1564.41	913.45	2405.29	1389.5	1811.71	1235.39	2802.65	1518.49	2281.53	1505.4	2116.19	1711.34	1035.05	752.41	2361.59	1313.76	1569.77	1564.8	2745.24	1617.02	1268.12	1273.46	2297	1258.67	1363.37	1058.92
6034	15533.78	11571.44	8449.07	7613.64	9262.45	8102.91	6122.88	9038.31	11998.05	5696.17	12137.11	9651.89	10726.56	6275.31	9537.78	8669.56	8971	9676.67	5352.25	7265.19	9368.77	13968.22	8003.38	6525.62	7680.78	8071.7	8357.58	6097.46	14654.9	7426.6	7529.64	5461.71
